date,straddle,"{""model"": ""none"", ""q"": 0.0}","{""model"": ""har"", ""q"": 0.25}","{""model"": ""har"", ""q"": 0.5}","{""model"": ""har"", ""q"": 0.75}","{""model"": ""garch"", ""q"": 0.25}","{""model"": ""garch"", ""q"": 0.5}","{""model"": ""garch"", ""q"": 0.75}","{""model"": ""gjr"", ""q"": 0.25}","{""model"": ""gjr"", ""q"": 0.5}","{""model"": ""gjr"", ""q"": 0.75}","{""model"": ""lgb"", ""q"": 0.25}","{""model"": ""lgb"", ""q"": 0.5}","{""model"": ""lgb"", ""q"": 0.75}"
2013-09-10,0.0016891104432133948,0.001689110443213293,0.001689110443213293,0.001689110443213293,0.0,0.001689110443213293,0.001689110443213293,0.0,0.001689110443213293,0.0,0.0,0.001689110443213293,0.0,0.0
2013-09-11,0.001249758416725191,0.0012497584167252551,0.0012497584167252551,0.0012497584167252551,0.0,0.0012497584167252551,0.0012497584167252551,0.0,0.0012497584167252551,0.0,0.0,0.0012497584167252551,0.0,0.0
2013-09-12,4.426461155760518e-05,4.4264611557709443e-05,4.4264611557709443e-05,4.4264611557709443e-05,0.0,4.4264611557709443e-05,4.4264611557709443e-05,0.0,4.4264611557709443e-05,0.0,0.0,4.4264611557709443e-05,0.0,0.0
2013-09-13,0.0006467648389613776,0.0006467648389614222,0.0006467648389614222,0.0006467648389614222,0.0,0.0006467648389614222,0.0006467648389614222,0.0,0.0006467648389614222,0.0,0.0,0.0006467648389614222,0.0,0.0
2013-09-16,7.190984669416213e-05,7.190984669414036e-05,7.190984669414036e-05,7.190984669414036e-05,0.0,7.190984669414036e-05,7.190984669414036e-05,0.0,7.190984669414036e-05,0.0,0.0,7.190984669414036e-05,0.0,0.0
2013-09-17,0.00017206535475642172,0.00017206535475633444,0.00017206535475633444,0.00017206535475633444,0.0,0.00017206535475633444,0.00017206535475633444,0.0,0.00017206535475633444,0.0,0.0,0.00017206535475633444,0.0,0.0
2013-09-18,-0.0001787785302028235,-0.00017877853020276113,-0.00017877853020276113,-0.00017877853020276113,0.0,-0.00017877853020276113,-0.00017877853020276113,0.0,-0.00017877853020276113,0.0,0.0,-0.00017877853020276113,0.0,0.0
2013-09-19,0.00011515330245834026,0.00011515330245837063,0.00011515330245837063,0.00011515330245837063,0.0,0.00011515330245837063,0.00011515330245837063,0.0,0.00011515330245837063,0.0,0.0,0.00011515330245837063,0.0,0.0
2013-09-20,5.597049220905195e-05,5.597049220895656e-05,5.597049220895656e-05,5.597049220895656e-05,0.0,5.597049220895656e-05,5.597049220895656e-05,0.0,5.597049220895656e-05,0.0,0.0,5.597049220895656e-05,0.0,0.0
2013-09-23,-2.816164060128137e-05,-2.816164060137627e-05,-2.816164060137627e-05,-2.816164060137627e-05,0.0,-2.816164060137627e-05,-2.816164060137627e-05,0.0,-2.816164060137627e-05,0.0,0.0,-2.816164060137627e-05,0.0,0.0
2013-09-24,0.0001948274084608585,0.00019482740846088475,0.00019482740846088475,0.00019482740846088475,0.0,0.00019482740846088475,0.00019482740846088475,0.0,0.00019482740846088475,0.0,0.0,0.00019482740846088475,0.0,0.0
2013-09-25,0.0001400581368704747,0.00014005813687045787,0.00014005813687045787,0.00014005813687045787,0.0,0.00014005813687045787,0.00014005813687045787,0.0,0.00014005813687045787,0.0,0.0,0.00014005813687045787,0.0,0.0
2013-09-26,1.2919027334879942e-05,1.2919027334801214e-05,1.2919027334801214e-05,1.2919027334801214e-05,0.0,1.2919027334801214e-05,1.2919027334801214e-05,0.0,1.2919027334801214e-05,0.0,0.0,1.2919027334801214e-05,0.0,0.0
2013-09-27,7.813069857831965e-06,7.813069857753874e-06,7.813069857753874e-06,7.813069857753874e-06,0.0,7.813069857753874e-06,7.813069857753874e-06,0.0,7.813069857753874e-06,0.0,0.0,7.813069857753874e-06,0.0,0.0
2013-09-30,-0.00010175803754685218,-0.00010175803754686186,-0.00010175803754686186,-0.00010175803754686186,0.0,-0.00010175803754686186,-0.00010175803754686186,0.0,-0.00010175803754686186,0.0,0.0,-0.00010175803754686186,0.0,0.0
2013-10-01,0.002434348886336023,0.0024343488863360907,0.0024343488863360907,0.0024343488863360907,0.0,0.0024343488863360907,0.0024343488863360907,0.0014343488863360907,0.0024343488863360907,0.0014343488863360907,0.0,0.0024343488863360907,0.0014343488863360907,0.0
2013-10-02,-0.0015965657596718813,-0.0015965657596719307,-0.0015965657596719307,-0.0015965657596719307,0.0,-0.0015965657596719307,-0.0015965657596719307,-0.0015965657596719307,-0.0015965657596719307,-0.0015965657596719307,0.0,-0.0015965657596719307,-0.0015965657596719307,0.0
2013-10-03,-0.002205300729561492,-0.002205300729561377,-0.002205300729561377,-0.002205300729561377,0.0,-0.002205300729561377,-0.002205300729561377,-0.002205300729561377,-0.002205300729561377,-0.002205300729561377,0.0,-0.002205300729561377,-0.002205300729561377,0.0
2013-10-04,0.0025620873386243428,0.002562087338624286,0.002562087338624286,0.002562087338624286,0.0,0.002562087338624286,0.002562087338624286,0.002562087338624286,0.002562087338624286,0.002562087338624286,0.0,0.002562087338624286,0.002562087338624286,0.0
2013-10-07,-0.005359674302672851,-0.005359674302672812,-0.005359674302672812,-0.005359674302672812,0.0,-0.005359674302672812,-0.005359674302672812,-0.005359674302672812,-0.005359674302672812,-0.005359674302672812,0.0,-0.005359674302672812,-0.005359674302672812,0.0
2013-10-08,-0.0017763042522708837,-0.0017763042522710437,-0.0017763042522710437,-0.0017763042522710437,0.0,-0.0017763042522710437,-0.0017763042522710437,-0.0017763042522710437,-0.0017763042522710437,-0.0017763042522710437,0.0,-0.0017763042522710437,-0.0017763042522710437,0.0
2013-10-09,0.002614440716038304,0.0026144407160382244,0.0026144407160382244,0.0026144407160382244,0.0,0.0026144407160382244,0.0026144407160382244,0.0026144407160382244,0.0026144407160382244,0.0026144407160382244,0.0,0.0026144407160382244,0.0026144407160382244,0.0
2013-10-10,0.0035972491440918173,0.003597249144091874,0.003597249144091874,0.003597249144091874,0.0,0.003597249144091874,0.003597249144091874,0.003597249144091874,0.003597249144091874,0.003597249144091874,0.0,0.003597249144091874,0.003597249144091874,0.0
2013-10-11,0.0019714177050011044,0.0019714177050011994,0.0019714177050011994,0.0019714177050011994,0.0,0.0019714177050011994,0.0019714177050011994,0.0019714177050011994,0.0019714177050011994,0.0019714177050011994,0.0,0.0019714177050011994,0.0019714177050011994,0.0
2013-10-14,0.00023031843759667634,0.00023031843759668824,0.00023031843759668824,0.00023031843759668824,0.0,0.00023031843759668824,0.00023031843759668824,0.00023031843759668824,0.00023031843759668824,0.00023031843759668824,0.0,0.00023031843759668824,0.00023031843759668824,0.0
2013-10-15,-0.003823404377260157,-0.0038234043772601423,-0.0038234043772601423,-0.0038234043772601423,0.0,-0.0038234043772601423,-0.0038234043772601423,-0.0038234043772601423,-0.0038234043772601423,-0.0038234043772601423,0.0,-0.0038234043772601423,-0.0038234043772601423,0.0
2013-10-16,0.00460452254847531,0.0046045225484752095,0.0046045225484752095,0.0046045225484752095,0.0,0.0046045225484752095,0.0046045225484752095,0.0046045225484752095,0.0046045225484752095,0.0046045225484752095,0.0,0.0046045225484752095,0.0046045225484752095,0.0
2013-10-17,0.001362299731563364,0.0013622997315634322,0.0013622997315634322,0.0013622997315634322,0.0,0.0013622997315634322,0.0013622997315634322,0.0013622997315634322,0.0013622997315634322,0.0013622997315634322,0.0,0.0013622997315634322,0.0013622997315634322,0.0
2013-10-18,0.00029103899395484646,0.00029103899395477306,0.00029103899395477306,0.00029103899395477306,0.0,0.00029103899395477306,0.00029103899395477306,0.00029103899395477306,0.00029103899395477306,0.00029103899395477306,0.0,0.00029103899395477306,0.00029103899395477306,0.0
2013-10-21,0.0002892726092770588,0.00028927260927713583,0.00028927260927713583,0.00028927260927713583,0.0,0.00028927260927713583,0.00028927260927713583,0.00028927260927713583,0.00028927260927713583,0.00028927260927713583,0.0,0.00028927260927713583,0.00028927260927713583,0.0
2013-10-22,1.970047313005355e-05,1.9700473130157548e-05,1.9700473130157548e-05,1.9700473130157548e-05,0.0,1.9700473130157548e-05,1.9700473130157548e-05,1.9700473130157548e-05,1.9700473130157548e-05,1.9700473130157548e-05,0.0,1.9700473130157548e-05,1.9700473130157548e-05,0.0
2013-10-23,0.00017454770821781688,0.0001745477082177871,0.0001745477082177871,0.0001745477082177871,0.0,0.0001745477082177871,0.0001745477082177871,0.0001745477082177871,0.0001745477082177871,0.0001745477082177871,0.0,0.0001745477082177871,0.0001745477082177871,0.0
2013-10-24,0.00014394988008876555,0.0001439498800888117,0.0001439498800888117,0.0001439498800888117,0.0,0.0001439498800888117,0.0001439498800888117,0.0001439498800888117,0.0001439498800888117,0.0001439498800888117,0.0,0.0001439498800888117,0.0001439498800888117,0.0
2013-10-25,2.1379433370688873e-05,2.137943337077175e-05,2.137943337077175e-05,2.137943337077175e-05,0.0,2.137943337077175e-05,2.137943337077175e-05,2.137943337077175e-05,2.137943337077175e-05,2.137943337077175e-05,0.0,2.137943337077175e-05,2.137943337077175e-05,0.0
2013-10-28,1.3025173926684847e-05,1.3025173926761724e-05,1.3025173926761724e-05,1.3025173926761724e-05,0.0,1.3025173926761724e-05,1.3025173926761724e-05,1.3025173926761724e-05,1.3025173926761724e-05,1.3025173926761724e-05,0.0,1.3025173926761724e-05,1.3025173926761724e-05,0.0
2013-10-29,-1.6584785910431566e-06,-1.658478591015644e-06,-1.658478591015644e-06,-1.658478591015644e-06,0.0,-1.658478591015644e-06,-1.658478591015644e-06,-1.658478591015644e-06,-1.658478591015644e-06,-1.658478591015644e-06,0.0,-1.658478591015644e-06,-1.658478591015644e-06,0.0
2013-10-30,6.653068504615233e-08,6.653068496120795e-08,6.653068496120795e-08,6.653068496120795e-08,0.0,6.653068496120795e-08,6.653068496120795e-08,6.653068496120795e-08,6.653068496120795e-08,6.653068496120795e-08,0.0,6.653068496120795e-08,6.653068496120795e-08,0.0
2013-10-31,-0.00010463061361850194,-0.00010463061361853931,-0.00010463061361853931,-0.00010463061361853931,0.0,-0.00010463061361853931,-0.00010463061361853931,-0.00010463061361853931,-0.00010463061361853931,-0.00010463061361853931,0.0,-0.00010463061361853931,-0.00010463061361853931,0.0
2013-11-01,0.001436077165481399,0.001436077165481331,-0.001,-0.001,0.0,0.001436077165481331,-0.001,-0.001,0.001436077165481331,-0.001,0.0,0.001436077165481331,0.001436077165481331,0.0
2013-11-04,0.0013627093491708946,0.0013627093491708209,0.0,0.0,0.0,0.0013627093491708209,0.0,0.0,0.0013627093491708209,0.0,0.0,0.0013627093491708209,0.0013627093491708209,0.0
2013-11-05,-5.0259672544294704e-05,-5.0259672544239464e-05,0.0,0.0,0.0,-5.0259672544239464e-05,0.0,0.0,-5.0259672544239464e-05,0.0,0.0,-5.0259672544239464e-05,-5.0259672544239464e-05,0.0
2013-11-06,0.001667616822112152,0.001667616822112139,0.0,0.0,0.0,0.001667616822112139,0.0,0.0,0.001667616822112139,0.0,0.0,0.001667616822112139,0.001667616822112139,0.0
2013-11-07,-0.0036101429082369,-0.003610142908236802,0.0,0.0,0.0,-0.003610142908236802,0.0,0.0,-0.003610142908236802,0.0,0.0,-0.003610142908236802,-0.003610142908236802,0.0
2013-11-08,0.0005878689307475404,0.0005878689307474705,0.0,0.0,0.0,0.0005878689307474705,0.0,0.0,0.0005878689307474705,0.0,0.0,0.0005878689307474705,0.0005878689307474705,0.0
2013-11-11,0.0014911399589320209,0.0014911399589321306,0.0,0.0,0.0,0.0014911399589321306,0.0,0.0,0.0014911399589321306,0.0,0.0,0.0014911399589321306,0.0014911399589321306,0.0
2013-11-12,0.0003155386931985252,0.0003155386931985582,0.0,0.0,0.0,0.0003155386931985582,0.0,0.0,0.0003155386931985582,0.0,0.0,0.0003155386931985582,0.0003155386931985582,0.0
2013-11-13,0.00037198043937984495,0.0003719804393798043,0.0,0.0,0.0,0.0003719804393798043,0.0,0.0,0.0003719804393798043,0.0,0.0,0.0003719804393798043,0.0003719804393798043,0.0
2013-11-14,0.0005775371354203738,0.000577537135420414,0.0,0.0,0.0,0.000577537135420414,0.0,0.0,0.000577537135420414,0.0,0.0,0.000577537135420414,0.000577537135420414,0.0
2013-11-15,0.0005548390138587408,0.0005548390138587767,0.0,0.0,0.0,0.0005548390138587767,0.0,0.0,0.0005548390138587767,0.0,0.0,0.0005548390138587767,0.0005548390138587767,0.0
2013-11-18,-0.0003062638574039433,-0.00030626385740395445,0.0,0.0,0.0,-0.00030626385740395445,0.0,0.0,-0.00030626385740395445,0.0,0.0,-0.00030626385740395445,-0.00030626385740395445,0.0
2013-11-19,0.0005382800912505767,0.0005382800912505648,0.0,0.0,0.0,0.0005382800912505648,0.0,0.0,0.0005382800912505648,0.0,0.0,0.0005382800912505648,0.0005382800912505648,0.0
2013-11-20,0.000892382755059833,0.0008923827550597618,0.0,0.0,0.0,0.0008923827550597618,0.0,0.0,0.0008923827550597618,0.0,0.0,0.0008923827550597618,0.0008923827550597618,0.0
2013-11-21,0.00021438799720045073,0.00021438799720052693,0.0,0.0,0.0,0.00021438799720052693,0.0,0.0,0.00021438799720052693,0.0,0.0,0.00021438799720052693,0.00021438799720052693,0.0
2013-11-22,0.00023373170332170393,0.00023373170332163795,0.0,0.0,0.0,0.00023373170332163795,0.0,0.0,0.00023373170332163795,0.0,0.0,0.00023373170332163795,0.00023373170332163795,0.0
2013-11-25,0.00021213916499336096,0.0002121391649934079,0.0,0.0,0.0,0.0002121391649934079,0.0,0.0,0.0002121391649934079,0.0,0.0,0.0002121391649934079,0.0002121391649934079,0.0
2013-11-26,0.00019688274291325015,0.00019688274291329577,0.0,0.0,0.0,0.00019688274291329577,0.0,0.0,0.00019688274291329577,0.0,0.0,0.00019688274291329577,0.00019688274291329577,0.0
2013-11-27,2.0081336084129483e-05,2.0081336084221135e-05,0.0,0.0,0.0,2.0081336084221135e-05,0.0,0.0,2.0081336084221135e-05,0.0,0.0,2.0081336084221135e-05,2.0081336084221135e-05,0.0
2013-11-29,-0.00010224074553686557,-0.00010224074553677465,0.0,0.0,0.0,-0.00010224074553677465,0.0,0.0,-0.00010224074553677465,0.0,0.0,-0.00010224074553677465,-0.00010224074553677465,0.0
2013-12-02,-0.0008195843825114485,-0.0008195843825113958,-0.0018195843825113958,-0.0018195843825113958,0.0,-0.0008195843825113958,-0.0018195843825113958,0.0,-0.0008195843825113958,-0.0018195843825113958,0.0,-0.0008195843825113958,-0.001,0.0
2013-12-03,-8.663205187960077e-05,-8.663205187964262e-05,-8.663205187964262e-05,-8.663205187964262e-05,0.0,-8.663205187964262e-05,-8.663205187964262e-05,0.0,-8.663205187964262e-05,-8.663205187964262e-05,0.0,-8.663205187964262e-05,0.0,0.0
2013-12-04,0.0005195010375016338,0.0005195010375016462,0.0005195010375016462,0.0005195010375016462,0.0,0.0005195010375016462,0.0005195010375016462,0.0,0.0005195010375016462,0.0005195010375016462,0.0,0.0005195010375016462,0.0,0.0
2013-12-05,-0.00010882869120395702,-0.00010882869120398819,-0.00010882869120398819,-0.00010882869120398819,0.0,-0.00010882869120398819,-0.00010882869120398819,0.0,-0.00010882869120398819,-0.00010882869120398819,0.0,-0.00010882869120398819,0.0,0.0
2013-12-06,0.0022722597589044844,0.002272259758904438,0.002272259758904438,0.002272259758904438,0.0,0.002272259758904438,0.002272259758904438,0.0,0.002272259758904438,0.002272259758904438,0.0,0.002272259758904438,0.0,0.0
2013-12-09,0.0013825621370536353,0.0013825621370535668,0.0013825621370535668,0.0013825621370535668,0.0,0.0013825621370535668,0.0013825621370535668,0.0,0.0013825621370535668,0.0013825621370535668,0.0,0.0013825621370535668,0.0,0.0
2013-12-10,-6.419431089296488e-05,-6.419431089299543e-05,-6.419431089299543e-05,-6.419431089299543e-05,0.0,-6.419431089299543e-05,-6.419431089299543e-05,0.0,-6.419431089299543e-05,-6.419431089299543e-05,0.0,-6.419431089299543e-05,0.0,0.0
2013-12-11,-0.0031966913623211594,-0.003196691362321258,-0.003196691362321258,-0.003196691362321258,0.0,-0.003196691362321258,-0.003196691362321258,0.0,-0.003196691362321258,-0.003196691362321258,0.0,-0.003196691362321258,0.0,0.0
2013-12-12,0.0006681291065568408,0.0006681291065568917,0.0006681291065568917,0.0006681291065568917,0.0,0.0006681291065568917,0.0006681291065568917,0.0,0.0006681291065568917,0.0006681291065568917,0.0,0.0006681291065568917,0.0,0.0
2013-12-13,0.0006920602113578954,0.0006920602113578145,0.0006920602113578145,0.0006920602113578145,0.0,0.0006920602113578145,0.0006920602113578145,0.0,0.0006920602113578145,0.0006920602113578145,0.0,0.0006920602113578145,0.0,0.0
2013-12-16,0.00031593797529135307,0.00031593797529128054,0.00031593797529128054,0.00031593797529128054,0.0,0.00031593797529128054,0.00031593797529128054,0.0,0.00031593797529128054,0.00031593797529128054,0.0,0.00031593797529128054,0.0,0.0
2013-12-17,0.0008157266489113018,0.0008157266489112747,0.0008157266489112747,0.0008157266489112747,0.0,0.0008157266489112747,0.0008157266489112747,0.0,0.0008157266489112747,0.0008157266489112747,0.0,0.0008157266489112747,0.0,0.0
2013-12-18,0.0011384105388284372,0.0011384105388283494,0.0011384105388283494,0.0011384105388283494,0.0,0.0011384105388283494,0.0011384105388283494,0.0,0.0011384105388283494,0.0011384105388283494,0.0,0.0011384105388283494,0.0,0.0
2013-12-19,0.0007727223135056981,0.0007727223135056693,0.0007727223135056693,0.0007727223135056693,0.0,0.0007727223135056693,0.0007727223135056693,0.0,0.0007727223135056693,0.0007727223135056693,0.0,0.0007727223135056693,0.0,0.0
2013-12-20,0.0011368146589285908,0.0011368146589285644,0.0011368146589285644,0.0011368146589285644,0.0,0.0011368146589285644,0.0011368146589285644,0.0,0.0011368146589285644,0.0011368146589285644,0.0,0.0011368146589285644,0.0,0.0
2013-12-23,0.0013307671468919394,0.0013307671468918425,0.0013307671468918425,0.0013307671468918425,0.0,0.0013307671468918425,0.0013307671468918425,0.0,0.0013307671468918425,0.0013307671468918425,0.0,0.0013307671468918425,0.0,0.0
2013-12-24,0.00127400504494993,0.0012740050449500107,0.0012740050449500107,0.0012740050449500107,0.0,0.0012740050449500107,0.0012740050449500107,0.0,0.0012740050449500107,0.0012740050449500107,0.0,0.0012740050449500107,0.0,0.0
2013-12-26,0.0002732777303779723,0.0002732777303779965,0.0002732777303779965,0.0002732777303779965,0.0,0.0002732777303779965,0.0002732777303779965,0.0,0.0002732777303779965,0.0002732777303779965,0.0,0.0002732777303779965,0.0,0.0
2013-12-27,0.0004308965839245195,0.0004308965839245893,0.0004308965839245893,0.0004308965839245893,0.0,0.0004308965839245893,0.0004308965839245893,0.0,0.0004308965839245893,0.0004308965839245893,0.0,0.0004308965839245893,0.0,0.0
2013-12-30,0.00021510281356558906,0.0002151028135655153,0.0002151028135655153,0.0002151028135655153,0.0,0.0002151028135655153,0.0002151028135655153,0.0,0.0002151028135655153,0.0002151028135655153,0.0,0.0002151028135655153,0.0,0.0
2013-12-31,-0.00012940154420514163,-0.0001294015442052654,-0.0001294015442052654,-0.0001294015442052654,0.0,-0.0001294015442052654,-0.0001294015442052654,0.0,-0.0001294015442052654,-0.0001294015442052654,0.0,-0.0001294015442052654,0.0,0.0
2014-01-02,-0.0016331764813500478,-0.0016331764813500849,-0.0016331764813500849,-0.001,0.0,-0.0016331764813500849,-0.0016331764813500849,0.0,-0.0016331764813500849,-0.0016331764813500849,0.0,-0.0016331764813500849,0.0,0.0
2014-01-03,0.0017714265656170543,0.001771426565617018,0.001771426565617018,0.0,0.0,0.001771426565617018,0.001771426565617018,0.0,0.001771426565617018,0.001771426565617018,0.0,0.001771426565617018,0.0,0.0
2014-01-06,0.0010808053672632725,0.0010808053672632933,0.0010808053672632933,0.0,0.0,0.0010808053672632933,0.0010808053672632933,0.0,0.0010808053672632933,0.0010808053672632933,0.0,0.0010808053672632933,0.0,0.0
2014-01-07,0.0016696167858990894,0.001669616785899164,0.001669616785899164,0.0,0.0,0.001669616785899164,0.001669616785899164,0.0,0.001669616785899164,0.001669616785899164,0.0,0.001669616785899164,0.0,0.0
2014-01-08,0.0008798814497411577,0.000879881449741049,0.000879881449741049,0.0,0.0,0.000879881449741049,0.000879881449741049,0.0,0.000879881449741049,0.000879881449741049,0.0,0.000879881449741049,0.0,0.0
2014-01-09,0.0007617787627728732,0.0007617787627729466,0.0007617787627729466,0.0,0.0,0.0007617787627729466,0.0007617787627729466,0.0,0.0007617787627729466,0.0007617787627729466,0.0,0.0007617787627729466,0.0,0.0
2014-01-10,0.0021480702049858904,0.0021480702049858635,0.0021480702049858635,0.0,0.0,0.0021480702049858635,0.0021480702049858635,0.0,0.0021480702049858635,0.0021480702049858635,0.0,0.0021480702049858635,0.0,0.0
2014-01-13,-0.003466119819986541,-0.0034661198199865684,-0.0034661198199865684,0.0,0.0,-0.0034661198199865684,-0.0034661198199865684,0.0,-0.0034661198199865684,-0.0034661198199865684,0.0,-0.0034661198199865684,0.0,0.0
2014-01-14,0.001190143241854265,0.0011901432418541802,0.0011901432418541802,0.0,0.0,0.0011901432418541802,0.0011901432418541802,0.0,0.0011901432418541802,0.0011901432418541802,0.0,0.0011901432418541802,0.0,0.0
2014-01-15,0.0004687423502293342,0.000468742350229423,0.000468742350229423,0.0,0.0,0.000468742350229423,0.000468742350229423,0.0,0.000468742350229423,0.000468742350229423,0.0,0.000468742350229423,0.0,0.0
2014-01-16,0.0005234497477931664,0.0005234497477930589,0.0005234497477930589,0.0,0.0,0.0005234497477930589,0.0005234497477930589,0.0,0.0005234497477930589,0.0005234497477930589,0.0,0.0005234497477930589,0.0,0.0
2014-01-17,0.0008241782104352814,0.0008241782104352335,0.0008241782104352335,0.0,0.0,0.0008241782104352335,0.0008241782104352335,0.0,0.0008241782104352335,0.0008241782104352335,0.0,0.0008241782104352335,0.0,0.0
2014-01-21,0.0003049365878382727,0.00030493658783825595,0.00030493658783825595,0.0,0.0,0.00030493658783825595,0.00030493658783825595,0.0,0.00030493658783825595,0.00030493658783825595,0.0,0.00030493658783825595,0.0,0.0
2014-01-22,0.0012056649460363347,0.0012056649460363555,0.0012056649460363555,0.0,0.0,0.0012056649460363555,0.0012056649460363555,0.0,0.0012056649460363555,0.0012056649460363555,0.0,0.0012056649460363555,0.0,0.0
2014-01-23,-0.001140190700980489,-0.0011401907009804813,-0.0011401907009804813,0.0,0.0,-0.0011401907009804813,-0.0011401907009804813,0.0,-0.0011401907009804813,-0.0011401907009804813,0.0,-0.0011401907009804813,0.0,0.0
2014-01-24,-0.007443310173067795,-0.007443310173067652,-0.007443310173067652,0.0,0.0,-0.007443310173067652,-0.007443310173067652,0.0,-0.007443310173067652,-0.007443310173067652,0.0,-0.007443310173067652,0.0,0.0
2014-01-27,0.0006775004459605099,0.0006775004459604883,0.0006775004459604883,0.0,0.0,0.0006775004459604883,0.0006775004459604883,0.0,0.0006775004459604883,0.0006775004459604883,0.0,0.0006775004459604883,0.0,0.0
2014-01-28,0.0008819103519890873,0.0008819103519890348,0.0008819103519890348,0.0,0.0,0.0008819103519890348,0.0008819103519890348,0.0,0.0008819103519890348,0.0008819103519890348,0.0,0.0008819103519890348,0.0,0.0
2014-01-29,-0.0002468131450520601,-0.00024681314505203833,-0.00024681314505203833,0.0,0.0,-0.00024681314505203833,-0.00024681314505203833,0.0,-0.00024681314505203833,-0.00024681314505203833,0.0,-0.00024681314505203833,0.0,0.0
2014-01-30,0.00011242605808685149,0.00011242605808692296,0.00011242605808692296,0.0,0.0,0.00011242605808692296,0.00011242605808692296,0.0,0.00011242605808692296,0.00011242605808692296,0.0,0.00011242605808692296,0.0,0.0
2014-01-31,-0.000110847516963908,-0.00011084751696388562,-0.00011084751696388562,0.0,0.0,-0.00011084751696388562,-0.00011084751696388562,0.0,-0.00011084751696388562,-0.00011084751696388562,0.0,-0.00011084751696388562,0.0,0.0
2014-02-03,-0.009277172846558074,-0.009277172846558046,-0.009277172846558046,-0.010277172846558047,0.0,-0.009277172846558046,-0.009277172846558046,0.0,-0.009277172846558046,-0.001,0.0,-0.009277172846558046,-0.010277172846558047,-0.010277172846558047
2014-02-04,0.005485426410158463,0.005485426410158478,0.005485426410158478,0.005485426410158478,0.0,0.005485426410158478,0.005485426410158478,0.0,0.005485426410158478,0.0,0.0,0.005485426410158478,0.005485426410158478,0.005485426410158478
2014-02-05,-0.00048700137973938494,-0.000487001379739338,-0.000487001379739338,-0.000487001379739338,0.0,-0.000487001379739338,-0.000487001379739338,0.0,-0.000487001379739338,0.0,0.0,-0.000487001379739338,-0.000487001379739338,-0.000487001379739338
2014-02-06,0.005196884638744384,0.005196884638744459,0.005196884638744459,0.005196884638744459,0.0,0.005196884638744459,0.005196884638744459,0.0,0.005196884638744459,0.0,0.0,0.005196884638744459,0.005196884638744459,0.005196884638744459
2014-02-07,0.003226215229962903,0.0032262152299629143,0.0032262152299629143,0.0032262152299629143,0.0,0.0032262152299629143,0.0032262152299629143,0.0,0.0032262152299629143,0.0,0.0,0.0032262152299629143,0.0032262152299629143,0.0032262152299629143
2014-02-10,0.001019479426718982,0.0010194794267188723,0.0010194794267188723,0.0010194794267188723,0.0,0.0010194794267188723,0.0010194794267188723,0.0,0.0010194794267188723,0.0,0.0,0.0010194794267188723,0.0010194794267188723,0.0010194794267188723
2014-02-11,0.000676408664074574,0.0006764086640744793,0.0006764086640744793,0.0006764086640744793,0.0,0.0006764086640744793,0.0006764086640744793,0.0,0.0006764086640744793,0.0,0.0,0.0006764086640744793,0.0006764086640744793,0.0006764086640744793
2014-02-12,0.0011201109672999872,0.0011201109673000254,0.0011201109673000254,0.0011201109673000254,0.0,0.0011201109673000254,0.0011201109673000254,0.0,0.0011201109673000254,0.0,0.0,0.0011201109673000254,0.0011201109673000254,0.0011201109673000254
2014-02-13,0.0006261411026382124,0.0006261411026382557,0.0006261411026382557,0.0006261411026382557,0.0,0.0006261411026382557,0.0006261411026382557,0.0,0.0006261411026382557,0.0,0.0,0.0006261411026382557,0.0006261411026382557,0.0006261411026382557
2014-02-14,0.0007222473891898308,0.0007222473891899117,0.0007222473891899117,0.0007222473891899117,0.0,0.0007222473891899117,0.0007222473891899117,0.0,0.0007222473891899117,0.0,0.0,0.0007222473891899117,0.0007222473891899117,0.0007222473891899117
2014-02-18,0.0002995956217936966,0.00029959562179371346,0.00029959562179371346,0.00029959562179371346,0.0,0.00029959562179371346,0.00029959562179371346,0.0,0.00029959562179371346,0.0,0.0,0.00029959562179371346,0.00029959562179371346,0.00029959562179371346
2014-02-19,-0.0008540779748200005,-0.0008540779748199556,-0.0008540779748199556,-0.0008540779748199556,0.0,-0.0008540779748199556,-0.0008540779748199556,0.0,-0.0008540779748199556,0.0,0.0,-0.0008540779748199556,-0.0008540779748199556,-0.0008540779748199556
2014-02-20,0.0006817278710116589,0.000681727871011617,0.000681727871011617,0.000681727871011617,0.0,0.000681727871011617,0.000681727871011617,0.0,0.000681727871011617,0.0,0.0,0.000681727871011617,0.000681727871011617,0.000681727871011617
2014-02-21,0.0005954283872300837,0.0005954283872300348,0.0005954283872300348,0.0005954283872300348,0.0,0.0005954283872300348,0.0005954283872300348,0.0,0.0005954283872300348,0.0,0.0,0.0005954283872300348,0.0005954283872300348,0.0005954283872300348
2014-02-24,0.0001813042975028071,0.0001813042975027379,0.0001813042975027379,0.0001813042975027379,0.0,0.0001813042975027379,0.0001813042975027379,0.0,0.0001813042975027379,0.0,0.0,0.0001813042975027379,0.0001813042975027379,0.0001813042975027379
2014-02-25,0.00020152347697983278,0.00020152347697988127,0.00020152347697988127,0.00020152347697988127,0.0,0.00020152347697988127,0.00020152347697988127,0.0,0.00020152347697988127,0.0,0.0,0.00020152347697988127,0.00020152347697988127,0.00020152347697988127
