snapshot,expiry,T,cp,strike,bid,ask,mid,volume,openInterest,impliedVolatility,spot
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,805.0,38.23,41.97,40.099999999999994,2.0,3.0,0.1590049920654297,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,806.0,39.21,42.95,41.08,2.0,3.0,0.16123275299072265,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,808.0,41.17,44.91,43.04,2.0,0.0,0.1656272402954102,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,809.0,42.16,45.9,44.03,,0.0,0.16803810485839848,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,810.0,43.17,46.89,45.03,2.0,13.0,0.1703879348754883,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,812.0,45.12,48.87,46.995,,1.0,0.17508759490966797,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,815.0,48.12,51.84,49.980000000000004,1.0,2.0,0.18201501586914062,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,820.0,53.09,56.81,54.95,20.0,0.0,0.19373364868164064,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,823.0,56.08,59.8,57.94,,0.0,0.20081365600585935,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,825.0,58.1,61.79,59.945,2.0,4.0,0.20539124694824218,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,845.0,104.72,108.09,106.405,1.0,0.0,0.6528660202026368,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,850.0,93.89,97.3,95.595,1.0,0.0,0.4705253143310547,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,855.0,115.66,118.93,117.295,1.0,0.0,0.698413050079346,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,870.0,103.0,106.67,104.83500000000001,,0.0,0.30170376037597657,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,885.0,191.05,194.7,192.875,,0.0,1.3689911921691895,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,895.0,127.94,132.0,129.97,1.0,0.0,0.3644472735595704,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,P,900.0,146.5,149.69,148.095,1.0,0.0,0.6221656436157227,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,520.0,244.03,248.13,246.07999999999998,,2.0,0.6613803393554689,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,620.0,144.39,148.52,146.45499999999998,,2.0,0.5090381127929688,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,630.0,134.4,138.59,136.495,,2.0,0.48077911804199214,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,635.0,129.39,133.62,131.505,,39.0,0.4664359997558594,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,650.0,114.58,118.73,116.655,1.0,1.0,0.42407802490234375,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,655.0,109.63,113.8,111.715,4.0,2.0,0.41083352844238286,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,660.0,104.56,108.9,106.73,4.0,4.0,0.39838248107910157,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,675.0,89.82,94.08,91.94999999999999,161.0,82.0,0.3569705416870117,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,680.0,84.96,89.13,87.04499999999999,365.0,187.0,0.3427189752197265,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,685.0,80.05,84.24,82.145,440.0,173.0,0.3297796514892578,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,690.0,75.0,79.32,77.16,1.0,1.0,0.31592480957031244,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,695.0,70.57,74.42,72.495,96.0,43.0,0.3023751403808594,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,700.0,65.71,69.51,67.61,5.0,11.0,0.2883677120971678,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,705.0,60.87,64.67,62.769999999999996,1.0,8.0,0.27558097473144527,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,710.0,56.06,59.88,57.97,3.0,33.0,0.2633740655517578,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,715.0,51.3,55.12,53.209999999999994,45.0,45.0,0.2512281909179687,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,720.0,46.58,50.41,48.495,13.0,18.0,0.23941800628662108,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,721.0,45.64,49.46,47.55,,159.0,0.23685455535888672,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,722.0,44.71,48.53,46.620000000000005,,1.0,0.23459627716064452,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,724.0,42.85,46.64,44.745000000000005,1.0,40.0,0.2294693753051758,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,725.0,41.92,45.72,43.82,2.0,40.0,0.227272131652832,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,728.0,39.16,42.97,41.065,345.0,301.0,0.22064988342285152,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,730.0,37.34,41.14,39.24,4.0,8.0,0.21610280975341795,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,731.0,36.43,40.24,38.335,19.0,21.0,0.21399711791992188,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,734.0,33.73,37.52,35.625,1.0,2.0,0.20713073150634764,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,735.0,32.84,36.63,34.735,2.0,3.0,0.2049945223999023,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,736.0,31.96,35.5,33.730000000000004,2.0,8.0,0.19931830963134767,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,737.0,31.15,34.6,32.875,,2.0,0.19696847961425779,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,738.0,30.29,33.73,32.01,,2.0,0.1950153741455078,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,740.0,28.58,32.1,30.34,7.0,10.0,0.19248244049072266,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,741.0,27.77,31.23,29.5,2.0,2.0,0.19034623138427736,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,742.0,26.91,30.41,28.66,6.0,8.0,0.18882036773681643,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,743.0,26.01,29.6,27.805,2.0,5.0,0.1873555386352539,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,744.0,25.23,28.65,26.939999999999998,,9.0,0.18393760406494142,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,745.0,25.82,26.44,26.130000000000003,35.0,14.0,0.16358258300781253,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,746.0,23.4,27.07,25.235,2.0,4.0,0.1811910494995117,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,747.0,22.58,26.28,24.43,3.0,4.0,0.179695703125,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,748.0,21.77,25.48,23.625,,1.0,0.17798673583984376,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,749.0,20.97,24.75,22.86,1.0,2.0,0.17707121765136719,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,750.0,21.81,22.36,22.085,11.0,137.0,0.1550987811279297,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,751.0,19.38,23.22,21.299999999999997,50.0,67.0,0.17408052490234377,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,752.0,18.61,22.49,20.549999999999997,2.0,27.0,0.17285983398437502,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,753.0,17.96,21.65,19.805,1.0,23.0,0.17023534851074223,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,754.0,18.12,19.9,19.009999999999998,3.0,36.0,0.15648731704711916,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,755.0,18.03,18.44,18.235,42.0,72.0,0.14627928924560546,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,756.0,16.66,18.38,17.52,3.0,28.0,0.15287102020263676,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,757.0,15.94,17.64,16.79,3.0,25.0,0.15114679428100591,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,758.0,15.49,16.54,16.015,4.0,28.0,0.14505859832763673,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,759.0,14.55,16.2,15.375,4.0,49.0,0.14780515289306645,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,760.0,14.51,14.86,14.684999999999999,55.0,309.0,0.1387720401000977,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,761.0,13.44,14.46,13.95,49.0,376.0,0.14054204193115233,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,762.0,12.05,13.79,12.92,110.0,832.0,0.13903143692016606,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,763.0,12.14,13.13,12.635000000000002,151.0,388.0,0.13750557327270513,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,764.0,11.52,12.11,11.815,384.0,579.0,0.13172255004882813,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,765.0,10.27,11.87,11.07,425.0,840.0,0.13471324279785157,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,766.0,10.3,11.26,10.780000000000001,763.0,283.0,0.1333094482421875,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,767.0,9.25,11.3,10.275,679.0,525.0,0.13919928192138675,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,768.0,8.97,10.37,9.67,265.0,480.0,0.13382824188232423,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,769.0,8.43,9.8,9.115,138.0,392.0,0.1324244473266602,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,770.0,7.9,9.25,8.575,267.0,2036.0,0.1310664286804199,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,771.0,7.4,8.72,8.06,212.0,314.0,0.1297694445800781,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,772.0,6.91,8.2,7.555,76.0,253.0,0.12842668457031248,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,773.0,6.44,7.7,7.07,590.0,772.0,0.1271449591064453,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,774.0,5.99,7.23,6.61,134.0,958.0,0.1260158200073242,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,775.0,5.56,6.77,6.164999999999999,169.0,482.0,0.12482564636230468,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,776.0,5.15,6.33,5.74,227.0,338.0,0.1236965072631836,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,777.0,4.76,5.9,5.33,191.0,633.0,0.12247581634521486,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,778.0,4.54,5.31,4.925,101.0,74.0,0.11902736450195311,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,779.0,4.03,5.12,4.575,326.0,829.0,0.1204616763305664,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,780.0,4.0,4.58,4.29,438.0,1540.0,0.11713529357910156,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,781.0,3.51,4.27,3.8899999999999997,122.0,502.0,0.11661649993896485,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,782.0,3.1,3.95,3.5250000000000004,16.0,112.0,0.11576201629638672,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,783.0,2.94,3.6,3.27,205.0,1034.0,0.11423615264892578,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,784.0,2.67,3.38,3.025,199.0,647.0,0.11438873901367189,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,785.0,2.42,3.11,2.7649999999999997,108.0,494.0,0.11359528991699218,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,786.0,2.19,2.86,2.525,318.0,300.0,0.11289339263916015,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,787.0,1.84,2.63,2.235,59.0,580.0,0.11228304718017576,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,788.0,1.63,2.58,2.105,69.0,684.0,0.11451080810546876,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,789.0,1.43,2.4,1.915,23.0,363.0,0.11444977355957033,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,790.0,1.67,2.03,1.8499999999999999,338.0,748.0,0.1106961489868164,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,791.0,1.29,1.86,1.5750000000000002,19.0,128.0,0.11026890716552734,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,792.0,1.15,1.7,1.4249999999999998,24.0,643.0,0.10984166534423828,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,793.0,0.78,1.8,1.29,134.0,266.0,0.11460235992431642,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,794.0,0.66,1.68,1.17,90.0,370.0,0.11481598083496095,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,795.0,1.0,1.1,1.05,427.0,7606.0,0.10407390075683592,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,796.0,0.83,1.1,0.9650000000000001,212.0,686.0,0.10651528259277344,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,797.0,0.34,1.37,0.8550000000000001,71.0,429.0,0.1157314990234375,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,798.0,0.35,1.29,0.8200000000000001,304.0,463.0,0.11628080993652344,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,799.0,0.18,1.22,0.7,2.0,1936.0,0.11701322448730468,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,800.0,0.54,0.75,0.645,717.0,2877.0,0.10584390258789061,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,801.0,0.04,1.08,0.56,4.0,122.0,0.11811184631347656,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,802.0,0.47,1.02,0.745,7.0,72.0,0.11878322631835936,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,803.0,0.42,0.97,0.695,137.0,251.0,0.11963770996093749,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,804.0,0.38,0.92,0.65,19.0,92.0,0.12037012451171875,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,805.0,0.33,0.42,0.375,106.0,501.0,0.10376872802734374,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,806.0,0.31,0.85,0.58,614.0,888.0,0.12268943725585937,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,807.0,0.28,0.82,0.55,42.0,166.0,0.12391012817382813,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,808.0,0.24,0.79,0.515,41.0,204.0,0.12500875,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,809.0,0.23,0.77,0.5,74.0,86.0,0.12647357910156248,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,810.0,0.21,0.74,0.475,41.0,452.0,0.12757220092773439,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,811.0,0.19,0.72,0.45499999999999996,6.0,472.0,0.1289149609375,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,812.0,0.17,0.71,0.44,2.0,191.0,0.13068496276855468,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,813.0,0.16,0.19,0.175,37.0,105.0,0.10474528076171874,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,814.0,0.14,0.68,0.41000000000000003,34.0,141.0,0.13367565551757812,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,815.0,0.13,0.67,0.4,37.0,798.0,0.13538462280273442,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,816.0,0.12,0.65,0.385,9.0,79.0,0.13660531372070314,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,817.0,0.11,0.64,0.375,54.0,99.0,0.1381922119140625,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,818.0,0.09,0.16,0.125,3.0,263.0,0.11060459716796875,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,819.0,0.09,0.14,0.115,4.0,21.0,0.11011632080078124,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,820.0,0.09,0.62,0.355,14.0,357.0,0.14344118286132812,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,821.0,0.08,0.61,0.345,3.0,46.0,0.14496704650878905,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,822.0,0.07,0.61,0.33999999999999997,1.0,6.0,0.1469811865234375,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,823.0,0.07,0.6,0.33499999999999996,3.0,142.0,0.148446015625,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,824.0,0.06,0.6,0.32999999999999996,11.0,89.0,0.15039912109375003,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,825.0,0.06,0.59,0.32499999999999996,16.0,433.0,0.15192498474121097,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,830.0,0.04,0.08,0.06,2.0,946.0,0.11939357177734375,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,835.0,0.03,0.53,0.28,7.0,457.0,0.16797707031250003,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,840.0,0.02,0.45,0.23500000000000001,2.0,389.0,0.17224948852539065,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,845.0,0.02,0.39,0.20500000000000002,50.0,42.0,0.17701018310546873,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,850.0,0.01,0.35,0.18,42.0,112.0,0.18262536132812499,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,855.0,0.01,0.32,0.165,1.0,53.0,0.188484677734375,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,860.0,0.01,0.34,0.17500000000000002,25.0,74.0,0.19849434326171872,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,865.0,0.0,0.32,0.16,1.0,98.0,0.2048419360351562,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,870.0,0.0,0.68,0.34,1.0,56.0,0.2401199035644531,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,875.0,0.0,0.36,0.18,1.0,17.0,0.22486126708984372,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,880.0,0.0,0.43,0.215,12.0,13.0,0.23926541992187497,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,890.0,0.0,0.53,0.265,,3.0,0.26367923828125,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,895.0,0.0,0.58,0.29,1.0,1.0,0.2756420092773437,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,900.0,0.0,0.6,0.3,5.0,7.0,0.28528546752929684,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,905.0,0.0,0.62,0.31,3.0,3.0,0.29480685668945306,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,910.0,0.0,0.61,0.305,1.0,1.0,0.3020089331054688,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,C,920.0,0.0,0.5,0.25,990.0,990.0,0.3083565258789062,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,500.0,0.03,0.3,0.16499999999999998,29.0,220.0,0.5776409423828125,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,505.0,0.07,0.1,0.085,2.0,21.0,0.5273484765625001,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,510.0,0.07,0.73,0.4,2.0,118.0,0.6147499462890625,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,515.0,0.08,0.73,0.40499999999999997,1.0,2.0,0.6025430371093752,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,520.0,0.08,0.74,0.41,1.0,61.0,0.5903361279296876,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,525.0,0.02,0.74,0.38,1.0,27.0,0.5712933496093751,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,530.0,0.09,0.75,0.42,5.0,43.0,0.5659223095703125,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,535.0,0.1,0.76,0.43,1.0,104.0,0.5546919531250001,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,540.0,0.11,0.77,0.44,8.0,14.0,0.5434615966796876,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,545.0,0.11,0.77,0.44,2.0,8.0,0.5307664111328125,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,550.0,0.12,0.78,0.45,2.0,63.0,0.5195360546875,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,555.0,0.13,0.79,0.46,61.0,355.0,0.5085498364257812,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,560.0,0.14,0.8,0.47000000000000003,1.0,97.0,0.5378464184570313,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,565.0,0.15,0.81,0.48000000000000004,2.0,65.0,0.52539537109375,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,570.0,0.16,0.82,0.49,68.0,70.0,0.5131884619140624,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,575.0,0.17,0.83,0.5,66.0,285.0,0.5009815527343751,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,580.0,0.18,0.85,0.515,100.0,140.0,0.4896291271972657,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,585.0,0.19,0.86,0.525,24.0,32.0,0.4774222180175781,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,590.0,0.21,0.87,0.54,6.0,20.0,0.46533737792968755,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,595.0,0.22,0.89,0.555,10.0,60.0,0.4539849523925781,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,600.0,0.24,0.91,0.575,2.0,150.0,0.4426325268554688,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,605.0,0.25,0.92,0.585,3.0,50.0,0.43054768676757815,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,610.0,0.27,0.94,0.605,4.0,294.0,0.41919526123046874,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,615.0,0.29,0.97,0.63,9.0,168.0,0.40845318115234375,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,620.0,0.05,0.99,0.52,60.0,284.0,0.3971007556152344,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,625.0,0.34,0.39,0.365,4.0,24.0,0.33130551513671874,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,630.0,0.36,0.42,0.39,3.0,986.0,0.32349309326171866,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,635.0,0.39,0.45,0.42000000000000004,51.0,230.0,0.31519239501953117,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,640.0,0.42,0.48,0.44999999999999996,7.0,174.0,0.30664755859375,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,645.0,0.48,0.52,0.5,1.0,337.0,0.29895720581054686,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,650.0,0.53,0.54,0.535,3.0,1419.0,0.2890696093749999,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,655.0,0.53,0.6,0.565,1.0,129.0,0.2823558093261719,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,660.0,0.58,0.65,0.615,57.0,196.0,0.2742992492675781,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,665.0,0.63,0.7,0.665,28.0,286.0,0.26587648193359376,765.1599731445312
2026-09-03 03:36:51.775415,2026-10-02,0.08132255912560249,P,670.0,0.69,0.76,0.725,201.0,1688.0,0.2576978527832031,765.1599731445312
